,Order Date,Category,Sub-Category,Product Name,Sales,Quantity,Day,Month,Year
505,2014-01-10,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,10,1,2014
506,2014-01-12,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,12,1,2014
507,2014-02-01,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,1,2,2014
508,2014-02-04,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,4,2,2014
509,2014-02-04,Office Supplies,Binders,Fellowes Binding Cases,121.68,13,4,2,2014
510,2014-02-04,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,4,2,2014
511,2014-02-04,Office Supplies,Labels,Avery 498,5.78,2,4,2,2014
512,2014-02-08,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,8,2,2014
513,2014-02-08,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,8,2,2014
514,2014-02-10,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,10,2,2014
515,2014-02-10,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,10,2,2014
516,2014-02-10,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,10,2,2014
517,2014-02-10,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,10,2,2014
518,2014-02-10,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,10,2,2014
519,2014-02-12,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,12,2,2014
520,2014-02-12,Office Supplies,Paper,Xerox 1905,45.36,7,12,2,2014
521,2014-02-12,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.128,2,12,2,2014
522,2014-03-01,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,1,3,2014
523,2014-03-02,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,2,3,2014
524,2014-03-02,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,2,2,3,2014
525,2014-03-02,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,2,3,2014
526,2014-03-02,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,2,3,2014
527,2014-03-02,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,2,3,2014
528,2014-03-02,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,2,2,3,2014
529,2014-03-03,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,6,3,3,2014
530,2014-03-03,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,3,3,2014
531,2014-03-03,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,3,3,2014
532,2014-03-04,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,4,3,2014
533,2014-03-05,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,5,3,2014
534,2014-03-05,Office Supplies,Art,Newell 34,59.52,3,5,3,2014
535,2014-03-05,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,5,3,2014
536,2014-03-05,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,5,3,2014
537,2014-03-09,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,5,9,3,2014
538,2014-03-09,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,9,3,2014
539,2014-03-09,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,9,3,2014
540,2014-03-09,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,9,3,2014
541,2014-03-09,Office Supplies,Labels,Avery 505,74.0,5,9,3,2014
542,2014-03-09,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5,9,3,2014
543,2014-03-09,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,9,3,2014
544,2014-03-09,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,9,3,2014
545,2014-03-09,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,9,3,2014
546,2014-03-10,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,10,3,2014
547,2014-03-10,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,10,3,2014
548,2014-03-10,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,10,3,2014
549,2014-03-10,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,10,3,2014
550,2014-03-11,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,11,3,2014
551,2014-03-11,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,452.55,7,11,3,2014
552,2014-03-11,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7,11,3,2014
553,2014-03-11,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,11,3,2014
554,2014-03-11,Furniture,Furnishings,Document Clip Frames,25.02,3,11,3,2014
555,2014-03-11,Office Supplies,Art,Nontoxic Chalk,8.8,5,11,3,2014
556,2014-03-11,Office Supplies,Fasteners,"Super Bands, 12/Pack",5.58,3,11,3,2014
557,2014-03-12,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,9,12,3,2014
558,2014-03-12,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,12,3,2014
559,2014-03-12,Office Supplies,Paper,Xerox 1940,109.92,2,12,3,2014
560,2014-03-12,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5,12,3,2014
561,2014-03-12,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,12,3,2014
562,2014-03-12,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992,1,12,3,2014
563,2014-03-12,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,12,3,2014
564,2014-03-12,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,12,3,2014
565,2014-03-12,Office Supplies,Paper,Xerox 1962,8.56,2,12,3,2014
566,2014-03-12,Office Supplies,Binders,Staples,9.024,6,12,3,2014
567,2014-03-12,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,12,3,2014
568,2014-04-01,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,1,4,2014
569,2014-04-01,Office Supplies,Paper,Xerox 1905,38.88,6,1,4,2014
570,2014-04-01,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,1,4,2014
571,2014-04-03,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,3,4,2014
572,2014-04-03,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,3,4,2014
573,2014-04-03,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,3,4,2014
574,2014-04-05,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,5,4,2014
575,2014-04-05,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,5,4,2014
576,2014-04-05,Office Supplies,Paper,Xerox 2,25.92,4,5,4,2014
577,2014-04-05,Office Supplies,Art,Newell 350,22.96,7,5,4,2014
578,2014-04-06,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,6,4,2014
579,2014-04-06,Office Supplies,Paper,Xerox 1947,11.96,2,6,4,2014
580,2014-04-06,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,6,4,2014
581,2014-04-07,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,7,4,2014
582,2014-04-07,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,7,4,2014
583,2014-04-08,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,8,4,2014
584,2014-04-08,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,8,4,2014
585,2014-04-08,Office Supplies,Labels,Avery 473,51.75,5,8,4,2014
586,2014-04-09,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,9,4,2014
587,2014-04-09,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,9,4,2014
588,2014-04-09,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,9,4,2014
589,2014-04-09,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,9,4,2014
590,2014-04-10,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,10,4,2014
591,2014-04-11,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,11,4,2014
592,2014-04-11,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,11,4,2014
593,2014-04-11,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,11,4,2014
594,2014-04-11,Office Supplies,Paper,Xerox 1992,35.88,6,11,4,2014
595,2014-04-12,Office Supplies,Paper,Xerox 1888,166.44,3,12,4,2014
596,2014-05-03,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,3,5,2014
597,2014-05-03,Office Supplies,Art,American Pencil,9.32,4,3,5,2014
598,2014-05-05,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",243.16,2,5,5,2014
599,2014-05-05,Technology,Phones,Motorola L804,183.96,5,5,5,2014
600,2014-05-05,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,5,5,2014
601,2014-05-05,Office Supplies,Paper,Things To Do Today Pad,17.61,3,5,5,2014
602,2014-05-09,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,9,5,2014
603,2014-05-09,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3,9,5,2014
604,2014-05-09,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,9,5,2014
605,2014-05-09,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,5,9,5,2014
606,2014-05-09,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,9,5,2014
607,2014-05-09,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,9,5,2014
608,2014-05-09,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,9,5,2014
609,2014-05-09,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,9,5,2014
610,2014-05-09,Office Supplies,Paper,Xerox 220,12.96,2,9,5,2014
611,2014-05-09,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,9,5,2014
612,2014-05-09,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56,1,9,5,2014
613,2014-05-12,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,12,5,2014
614,2014-06-02,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,2,6,2014
615,2014-06-02,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,2,6,2014
616,2014-06-05,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,5,6,2014
617,2014-06-10,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,10,6,2014
618,2014-06-10,Furniture,Tables,KI Adjustable-Height Table,206.352,3,10,6,2014
619,2014-06-10,Office Supplies,Paper,Xerox 1951,61.96,2,10,6,2014
620,2014-06-10,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,10,6,2014
621,2014-06-10,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,10,6,2014
622,2014-06-10,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,10,6,2014
623,2014-06-10,Office Supplies,Fasteners,Staples,14.9,5,10,6,2014
624,2014-06-10,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,10,6,2014
625,2014-06-10,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,10,6,2014
626,2014-06-11,Office Supplies,Paper,Xerox 1996,12.96,2,11,6,2014
627,2014-06-12,Office Supplies,Paper,Xerox 1960,92.94,3,12,6,2014
628,2014-07-02,Office Supplies,Paper,Xerox 1947,29.9,5,2,7,2014
629,2014-07-03,Office Supplies,Paper,Xerox 1893,286.93,7,3,7,2014
630,2014-07-03,Technology,Phones,Digium D40 VoIP phone,206.384,2,3,7,2014
631,2014-07-03,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,2,3,7,2014
632,2014-07-03,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,3,7,2014
633,2014-07-03,Office Supplies,Binders,Economy Binders,14.976,9,3,7,2014
634,2014-07-03,Office Supplies,Labels,Avery 49,11.52,4,3,7,2014
635,2014-07-05,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,5,7,2014
636,2014-07-06,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,5,6,7,2014
637,2014-07-06,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,1,6,7,2014
638,2014-07-07,Furniture,Chairs,"Global Task Chair, Black",122.136,3,7,7,2014
639,2014-07-11,Office Supplies,Paper,Xerox 191,59.94,3,11,7,2014
640,2014-07-11,Office Supplies,Labels,Avery 503,41.4,4,11,7,2014
641,2014-07-11,Office Supplies,Paper,Staples,45.36,4,11,7,2014
642,2014-07-11,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,11,7,2014
643,2014-07-11,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,11,7,2014
644,2014-07-11,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,11,7,2014
645,2014-07-11,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,11,7,2014
646,2014-07-11,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,11,7,2014
647,2014-07-12,Office Supplies,Storage,Staples,10.68,1,12,7,2014
648,2014-08-01,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,1,8,2014
649,2014-08-01,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,1,8,2014
650,2014-08-01,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,1,8,2014
651,2014-08-01,Office Supplies,Fasteners,Staples,7.89,1,1,8,2014
652,2014-08-05,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,5,8,2014
653,2014-08-05,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,5,8,2014
654,2014-08-07,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,7,8,2014
655,2014-08-08,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,8,8,2014
656,2014-08-08,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,8,8,2014
657,2014-08-08,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,8,8,2014
658,2014-08-08,Office Supplies,Paper,Xerox 1891,244.55,5,8,8,2014
659,2014-08-08,Technology,Phones,GE DSL Phone Line Filter,159.96,5,8,8,2014
660,2014-08-08,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,8,8,2014
661,2014-08-08,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,8,8,2014
662,2014-08-08,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,8,8,2014
663,2014-08-08,Office Supplies,Paper,Xerox 1881,24.56,2,8,8,2014
664,2014-08-08,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,8,8,2014
665,2014-08-08,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,8,8,2014
666,2014-08-09,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,9,8,2014
667,2014-08-09,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,9,8,2014
668,2014-08-09,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,9,8,2014
669,2014-08-10,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91,9,10,8,2014
670,2014-08-10,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,10,8,2014
671,2014-08-10,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744,7,10,8,2014
672,2014-08-10,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92,10,10,8,2014
673,2014-08-11,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,11,8,2014
674,2014-08-11,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,439.8,4,11,8,2014
675,2014-08-11,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,11,8,2014
676,2014-08-11,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.792,4,11,8,2014
677,2014-08-12,Technology,Phones,Cisco SPA301,374.376,3,12,8,2014
678,2014-08-12,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,12,8,2014
679,2014-09-03,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,3,9,2014
680,2014-09-03,Office Supplies,Art,Newell 323,3.36,2,3,9,2014
681,2014-09-04,Office Supplies,Paper,Xerox 1942,195.76,4,4,9,2014
682,2014-09-04,Office Supplies,Paper,Xerox 1891,244.55,5,4,9,2014
683,2014-09-05,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,5,9,2014
684,2014-09-05,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,5,9,2014
685,2014-09-06,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,6,9,2014
686,2014-09-06,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,6,9,2014
687,2014-09-07,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,7,9,2014
688,2014-09-07,Office Supplies,Labels,Avery 485,75.18,6,7,9,2014
689,2014-09-10,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,10,9,2014
690,2014-09-10,Technology,Phones,Digium D40 VoIP phone,103.192,1,10,9,2014
691,2014-09-10,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,10,9,2014
692,2014-09-10,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,10,9,2014
693,2014-09-12,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,12,9,2014
694,2014-09-12,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,12,9,2014
695,2014-09-12,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,12,9,2014
696,2014-09-12,Office Supplies,Paper,Xerox 1968,60.12,9,12,9,2014
697,2014-09-12,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2,12,9,2014
698,2014-09-12,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,12,9,2014
699,2014-09-12,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,12,9,2014
700,2014-09-12,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79,3,12,9,2014
701,2014-09-12,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,12,9,2014
702,2014-09-12,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,12,9,2014
703,2014-09-12,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,12,9,2014
704,2014-09-12,Office Supplies,Paper,Xerox 1908,55.98,1,12,9,2014
705,2014-09-12,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,1,12,9,2014
706,2014-09-12,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,4,12,9,2014
707,2014-09-12,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,12,9,2014
708,2014-09-12,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,12,9,2014
709,2014-09-12,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,12,9,2014
710,2014-10-02,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,2,10,2014
711,2014-10-02,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,2,10,2014
712,2014-10-03,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,3,10,2014
713,2014-10-03,Technology,Accessories,Logitech Wireless Headset h800,199.98,2,3,10,2014
714,2014-10-03,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,3,10,2014
715,2014-10-09,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,9,10,2014
716,2014-10-09,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,9,10,2014
717,2014-10-09,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,9,10,2014
718,2014-10-09,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,9,10,2014
719,2014-10-09,Office Supplies,Art,Newell 35,6.56,2,9,10,2014
720,2014-10-10,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.2,5,10,10,2014
721,2014-10-11,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,11,10,2014
722,2014-10-11,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,3,11,10,2014
723,2014-10-11,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,1,11,10,2014
724,2014-10-11,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,2,11,10,2014
725,2014-10-11,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,11,10,2014
726,2014-10-12,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,12,10,2014
727,2014-10-12,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,12,10,2014
728,2014-10-12,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,12,10,2014
729,2014-10-12,Office Supplies,Appliances,Harmony Air Purifier,189.0,1,12,10,2014
730,2014-10-12,Office Supplies,Art,Newell 314,11.16,2,12,10,2014
731,2014-11-02,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,2,11,2014
732,2014-11-03,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,4,3,11,2014
733,2014-11-06,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,6,11,2014
734,2014-11-06,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,6,11,2014
735,2014-11-06,Office Supplies,Art,Newell 351,16.4,5,6,11,2014
736,2014-11-06,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,6,11,2014
737,2014-11-06,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,6,11,2014
738,2014-11-09,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,9,11,2014
739,2014-11-09,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,9,11,2014
740,2014-11-11,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2,11,11,2014
741,2014-11-11,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,11,11,2014
742,2014-11-11,Office Supplies,Art,12 Colored Short Pencils,7.8,3,11,11,2014
743,2014-11-12,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,12,11,2014
744,2014-11-12,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2,12,11,2014
745,2014-11-12,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,12,11,2014
746,2014-11-12,Office Supplies,Paper,Xerox 225,12.96,2,12,11,2014
747,2014-12-02,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,2,12,2014
748,2014-12-04,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,4,12,2014
749,2014-12-04,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,4,12,2014
750,2014-12-06,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,6,12,2014
751,2014-12-06,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,6,12,2014
752,2014-12-07,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,7,12,2014
753,2014-12-07,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,7,12,2014
754,2014-12-07,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,6,7,12,2014
755,2014-12-07,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,7,12,2014
756,2014-12-07,Office Supplies,Labels,Avery 482,8.67,3,7,12,2014
757,2014-12-09,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,8,9,12,2014
758,2014-12-09,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,9,12,2014
759,2014-12-09,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6,9,12,2014
760,2014-12-09,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18,2,9,12,2014
761,2014-12-09,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,9,12,2014
762,2014-12-09,Office Supplies,Paper,Xerox 192,19.44,3,9,12,2014
763,2014-12-09,Office Supplies,Paper,Xerox 1996,12.96,2,9,12,2014
764,2014-12-11,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,5,11,12,2014
765,2014-12-11,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,11,12,2014
