,Order Date,Category,Sub-Category,Product Name,Sales,Quantity,Day,Month,Year
23924,2013-05-15,Office Supplies,Storage,"Rogers Trays, Industrial",111.888,2.0,15,5,2013
23927,2013-05-15,Technology,Accessories,"Enermax Mouse, USB",162.0,4.0,15,5,2013
23929,2013-05-15,Furniture,Chairs,"Novimex Bag Chairs, Red",73.536,3.0,15,5,2013
23930,2013-05-15,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",93.6006,2.0,15,5,2013
23931,2013-05-15,Technology,Phones,"Apple Headset, with Caller ID",219.78,3.0,15,5,2013
23933,2013-05-15,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",75.15,3.0,15,5,2013
23934,2013-05-15,Furniture,Chairs,"Hon Bag Chairs, Set of Two",47.4,2.0,15,5,2013
23935,2013-05-15,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",51.66,2.0,15,5,2013
23936,2013-05-15,Office Supplies,Paper,"Enermax Memo Slips, Recycled",77.85,5.0,15,5,2013
23937,2013-05-15,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,3.0,15,5,2013
23938,2013-05-15,Technology,Accessories,"Memorex Keyboard, Programmable",97.12,2.0,15,5,2013
23940,2013-05-15,Technology,Machines,"StarTech Phone, Durable",111.96,3.0,15,5,2013
23941,2013-05-15,Office Supplies,Binders,"Acco Index Tab, Clear",32.16,4.0,15,5,2013
23944,2013-05-15,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",48.7494,3.0,15,5,2013
23945,2013-05-15,Office Supplies,Paper,"Enermax Note Cards, Premium",31.7046,2.0,15,5,2013
23946,2013-05-15,Office Supplies,Binders,"Avery Binder Covers, Clear",34.9596,4.0,15,5,2013
23949,2013-05-15,Office Supplies,Binders,"Ibico Binder, Economy",30.96,3.0,15,5,2013
23950,2013-05-15,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5.0,15,5,2013
23953,2013-05-15,Office Supplies,Supplies,"Elite Letter Opener, High Speed",32.04,3.0,15,5,2013
23978,2014-05-15,Furniture,Chairs,"Office Star Steel Folding Chair, Red",110.052,3.0,15,5,2014
23979,2014-05-15,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",90.8,4.0,15,5,2014
23981,2014-05-15,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3.0,15,5,2014
23984,2014-05-15,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",204.408,3.0,15,5,2014
23985,2014-05-15,Office Supplies,Art,"Stanley Canvas, Blue",148.41,3.0,15,5,2014
23986,2014-05-15,Office Supplies,Art,Newell 309,46.2,5.0,15,5,2014
23987,2014-05-15,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",36.32,4.0,15,5,2014
23988,2014-05-15,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",70.596,3.0,15,5,2014
23989,2014-05-15,Office Supplies,Labels,Avery 505,74.0,5.0,15,5,2014
23990,2014-05-15,Technology,Accessories,"Enermax Mouse, Bluetooth",80.58,5.0,15,5,2014
23991,2014-05-15,Office Supplies,Paper,Xerox 1937,76.864,2.0,15,5,2014
23993,2014-05-15,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5.0,15,5,2014
23995,2014-05-15,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",57.36,3.0,15,5,2014
23998,2014-05-15,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,5.0,15,5,2014
24000,2014-05-15,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5.0,15,5,2014
24002,2014-05-15,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.02,2.0,15,5,2014
24003,2014-05-15,Office Supplies,Paper,Xerox 1936,47.952,3.0,15,5,2014
24004,2014-05-15,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",89.064,2.0,15,5,2014
24010,2014-05-15,Office Supplies,Binders,"Wilson Jones Binder Covers, Durable",42.3,5.0,15,5,2014
24022,2011-06-15,Office Supplies,Storage,"Tenex Shelving, Blue",81.99,3.0,15,6,2011
24023,2011-06-15,Office Supplies,Storage,"Fellowes Trays, Industrial",231.48,4.0,15,6,2011
24025,2011-06-15,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",117.504,4.0,15,6,2011
24026,2011-06-15,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2.0,15,6,2011
24027,2011-06-15,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",69.264,4.0,15,6,2011
24028,2011-06-15,Office Supplies,Paper,Xerox 1902,36.544,2.0,15,6,2011
24029,2011-06-15,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",80.32,4.0,15,6,2011
24031,2011-06-15,Office Supplies,Supplies,"Kleencut Shears, Easy Grip",96.78,2.0,15,6,2011
24034,2011-06-15,Office Supplies,Storage,"Fellowes Folders, Wire Frame",40.752,4.0,15,6,2011
24037,2011-06-15,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",93.1,5.0,15,6,2011
24041,2011-06-15,Technology,Accessories,"Belkin Flash Drive, USB",84.3,2.0,15,6,2011
24048,2011-06-15,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",35.64,3.0,15,6,2011
24052,2012-06-15,Technology,Accessories,"Enermax Memory Card, Erganomic",224.4,2.0,15,6,2012
24058,2012-06-15,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",90.36,3.0,15,6,2012
24059,2012-06-15,Technology,Phones,Jabra SPEAK 410,225.576,3.0,15,6,2012
24060,2012-06-15,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled",134.64,3.0,15,6,2012
24063,2012-06-15,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2.0,15,6,2012
24065,2012-06-15,Office Supplies,Art,"Sanford Markers, Easy-Erase",47.04,2.0,15,6,2012
24066,2012-06-15,Technology,Accessories,"Belkin Memory Card, Bluetooth",229.62,2.0,15,6,2012
24067,2012-06-15,Technology,Accessories,"Memorex Mouse, Bluetooth",101.412,4.0,15,6,2012
24068,2012-06-15,Technology,Accessories,"Enermax Mouse, Bluetooth",80.58,2.0,15,6,2012
24070,2012-06-15,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",32.4,3.0,15,6,2012
24073,2012-06-15,Office Supplies,Storage,"Fellowes File Cart, Industrial",248.022,2.0,15,6,2012
24075,2012-06-15,Technology,Accessories,"Memorex Numeric Keypad, USB",86.04,4.0,15,6,2012
24076,2012-06-15,Technology,Copiers,"Sharp Personal Copier, Color",161.59616,2.0,15,6,2012
24080,2012-06-15,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",42.624,4.0,15,6,2012
24081,2012-06-15,Office Supplies,Storage,"Fellowes Box, Wire Frame",56.25,5.0,15,6,2012
24082,2012-06-15,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",48.87,2.0,15,6,2012
24083,2012-06-15,Technology,Phones,"Apple Headset, with Caller ID",73.26,2.0,15,6,2012
24086,2012-06-15,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,4.0,15,6,2012
24088,2012-06-15,Office Supplies,Binders,"Acco Binder Covers, Durable",37.05,5.0,15,6,2012
24107,2013-06-15,Office Supplies,Supplies,"Fiskars Scissors, High Speed",115.8,5.0,15,6,2013
24109,2013-06-15,Furniture,Furnishings,"Rubbermaid Frame, Durable",156.1032,2.0,15,6,2013
24110,2013-06-15,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",178.2,4.0,15,6,2013
24112,2013-06-15,Technology,Machines,"Okidata Calculator, White",136.89,3.0,15,6,2013
24115,2013-06-15,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",99.66,2.0,15,6,2013
24119,2013-06-15,Office Supplies,Storage,"Eldon File Cart, Blue",169.28,2.0,15,6,2013
24125,2013-06-15,Office Supplies,Binders,"Avery Binding Machine, Durable",201.36,4.0,15,6,2013
24126,2013-06-15,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4.0,15,6,2013
24128,2013-06-15,Office Supplies,Labels,"Smead Legal Exhibit Labels, 5000 Label Set",57.45,5.0,15,6,2013
24136,2014-06-15,Office Supplies,Storage,"Tenex Trays, Single Width",97.632,2.0,15,6,2014
24138,2014-06-15,Office Supplies,Appliances,"Breville Coffee Grinder, Red",185.58,3.0,15,6,2014
24140,2011-07-15,Office Supplies,Art,"Boston Sketch Pad, Water Color",151.1976,4.0,15,7,2011
24142,2011-07-15,Technology,Phones,"Motorola Audio Dock, Cordless",140.976,2.0,15,7,2011
24145,2011-07-15,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",36.984,2.0,15,7,2011
24157,2013-07-15,Furniture,Furnishings,"Advantus Clock, Black",154.17,3.0,15,7,2013
24159,2013-07-15,Office Supplies,Paper,Xerox 1914,219.84,5.0,15,7,2013
24160,2013-07-15,Technology,Accessories,"Logitech Numeric Keypad, USB",232.65,5.0,15,7,2013
24161,2013-07-15,Office Supplies,Binders,"Ibico Binding Machine, Economy",231.39,5.0,15,7,2013
24163,2013-07-15,Office Supplies,Art,"Stanley Markers, Fluorescent",70.38,3.0,15,7,2013
24166,2013-07-15,Technology,Phones,Panasonic Kx-TS550,110.376,3.0,15,7,2013
24168,2013-07-15,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",84.0,5.0,15,7,2013
24169,2013-07-15,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",49.26,2.0,15,7,2013
24170,2013-07-15,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",78.92,2.0,15,7,2013
24173,2013-07-15,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5.0,15,7,2013
24197,2014-07-15,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3.0,15,7,2014
24198,2014-07-15,Office Supplies,Art,"Binney & Smith Markers, Fluorescent",76.05,3.0,15,7,2014
24199,2014-07-15,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint",166.1,5.0,15,7,2014
24200,2014-07-15,Technology,Phones,"Motorola Office Telephone, Full Size",182.625,5.0,15,7,2014
24201,2014-07-15,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4.0,15,7,2014
24202,2014-07-15,Office Supplies,Supplies,"Kleencut Box Cutter, Easy Grip",72.54,3.0,15,7,2014
24203,2014-07-15,Office Supplies,Supplies,"Acme Scissors, High Speed",67.84,4.0,15,7,2014
24204,2014-07-15,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5.0,15,7,2014
24205,2014-07-15,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",58.716,2.0,15,7,2014
24206,2014-07-15,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",70.7409,3.0,15,7,2014
24223,2011-08-15,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",176.49,3.0,15,8,2011
24225,2011-08-15,Office Supplies,Storage,"Smead Lockers, Single Width",238.14,2.0,15,8,2011
24226,2011-08-15,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5.0,15,8,2011
24229,2011-08-15,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3.0,15,8,2011
24230,2011-08-15,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4.0,15,8,2011
24233,2011-08-15,Office Supplies,Paper,Xerox 1955,91.36,5.0,15,8,2011
24234,2011-08-15,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",158.912,2.0,15,8,2011
24235,2011-08-15,Furniture,Tables,"Lesro Wood Table, Fully Assembled",187.56,2.0,15,8,2011
24236,2011-08-15,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",55.98,2.0,15,8,2011
24237,2011-08-15,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",96.84,2.0,15,8,2011
24239,2011-08-15,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3.0,15,8,2011
24240,2011-08-15,Office Supplies,Paper,Xerox 1925,92.94,3.0,15,8,2011
24242,2011-08-15,Office Supplies,Paper,"Eaton Parchment Paper, Multicolor",32.736,4.0,15,8,2011
24244,2011-08-15,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",32.04,2.0,15,8,2011
24245,2011-08-15,Office Supplies,Supplies,"Fiskars Ruler, High Speed",57.72,4.0,15,8,2011
24246,2011-08-15,Office Supplies,Binders,GBC Durable Plastic Covers,46.44,3.0,15,8,2011
24247,2011-08-15,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",31.74,2.0,15,8,2011
24248,2011-08-15,Office Supplies,Envelopes,"Ames Mailers, Recycled",103.95,3.0,15,8,2011
24249,2011-08-15,Office Supplies,Supplies,"Elite Ruler, High Speed",41.4,3.0,15,8,2011
24260,2012-08-15,Office Supplies,Paper,"SanDisk Cards & Envelopes, Multicolor",199.32,4.0,15,8,2012
24263,2012-08-15,Technology,Copiers,"Sharp Copy Machine, High-Speed",239.4,2.0,15,8,2012
24264,2012-08-15,Office Supplies,Binders,"Cardinal Binding Machine, Economy",149.31,3.0,15,8,2012
24268,2012-08-15,Technology,Copiers,"HP Personal Copier, High-Speed",244.98,2.0,15,8,2012
24269,2012-08-15,Furniture,Bookcases,"Bush Corner Shelving, Traditional",99.192,2.0,15,8,2012
24270,2012-08-15,Office Supplies,Paper,"Eaton Note Cards, Multicolor",102.4,5.0,15,8,2012
24271,2012-08-15,Office Supplies,Fasteners,"OIC Staples, 12 Pack",38.772,4.0,15,8,2012
24273,2012-08-15,Office Supplies,Storage,Mobile Personal File Cube,70.26,3.0,15,8,2012
24275,2012-08-15,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",109.8,4.0,15,8,2012
24276,2012-08-15,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",63.24,2.0,15,8,2012
24278,2012-08-15,Office Supplies,Storage,"Smead Trays, Industrial",132.192,3.0,15,8,2012
24279,2012-08-15,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",34.2,4.0,15,8,2012
24294,2013-08-15,Technology,Machines,"Okidata Phone, White",170.52,3.0,15,8,2013
24297,2013-08-15,Technology,Phones,"Nokia Headset, VoIP",244.0,5.0,15,8,2013
24298,2013-08-15,Office Supplies,Binders,"Acco Binding Machine, Recycled",205.8,4.0,15,8,2013
24299,2013-08-15,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",226.557,3.0,15,8,2013
24301,2013-08-15,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2.0,15,8,2013
24303,2013-08-15,Furniture,Chairs,"Office Star Chairmat, Adjustable",145.728,4.0,15,8,2013
24307,2013-08-15,Furniture,Furnishings,"Tenex Frame, Duo Pack",220.08,2.0,15,8,2013
24309,2013-08-15,Office Supplies,Supplies,"Stiletto Box Cutter, Steel",159.165,5.0,15,8,2013
24310,2013-08-15,Furniture,Chairs,"Office Star Rocking Chair, Black",110.784,2.0,15,8,2013
24312,2013-08-15,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",98.9175,5.0,15,8,2013
24313,2013-08-15,Technology,Phones,"Apple Office Telephone, with Caller ID",108.3648,2.0,15,8,2013
24315,2013-08-15,Office Supplies,Art,"Stanley Sketch Pad, Blue",118.48,4.0,15,8,2013
24316,2013-08-15,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",54.18,2.0,15,8,2013
24317,2013-08-15,Office Supplies,Appliances,"KitchenAid Toaster, Black",228.825,3.0,15,8,2013
24318,2013-08-15,Office Supplies,Art,"Boston Canvas, Easy-Erase",86.256,4.0,15,8,2013
24321,2013-08-15,Office Supplies,Art,"Boston Canvas, Water Color",68.184,4.0,15,8,2013
24322,2013-08-15,Technology,Accessories,"Logitech Flash Drive, Programmable",57.618,2.0,15,8,2013
24324,2013-08-15,Office Supplies,Art,"Sanford Markers, Fluorescent",65.36,5.0,15,8,2013
24329,2013-08-15,Office Supplies,Binders,"Cardinal Binder, Durable",38.1717,3.0,15,8,2013
24334,2013-08-15,Office Supplies,Storage,"Tenex Trays, Single Width",72.32,2.0,15,8,2013
24355,2014-08-15,Furniture,Furnishings,"Deflect-O Door Stop, Durable",136.6,5.0,15,8,2014
24356,2014-08-15,Office Supplies,Supplies,"Acme Scissors, Serrated",110.7,5.0,15,8,2014
24357,2014-08-15,Office Supplies,Paper,"SanDisk Cards & Envelopes, Multicolor",99.66,2.0,15,8,2014
24358,2014-08-15,Furniture,Chairs,"Office Star Chairmat, Red",175.52,5.0,15,8,2014
24361,2014-08-15,Technology,Phones,"Apple Signal Booster, Cordless",186.0,5.0,15,8,2014
24362,2014-08-15,Office Supplies,Art,"Boston Markers, Fluorescent",55.26,4.0,15,8,2014
24364,2014-08-15,Furniture,Furnishings,"Deflect-O Clock, Black",146.9052,4.0,15,8,2014
24366,2014-08-15,Furniture,Chairs,"Novimex Steel Folding Chair, Red",197.352,3.0,15,8,2014
24368,2014-08-15,Office Supplies,Storage,"Tenex File Cart, Blue",177.6,2.0,15,8,2014
24369,2014-08-15,Office Supplies,Supplies,"Elite Shears, Steel",92.82,3.0,15,8,2014
24370,2014-08-15,Furniture,Furnishings,"Advantus Photo Frame, Black",84.768,4.0,15,8,2014
24372,2014-08-15,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled",91.8,5.0,15,8,2014
24374,2014-08-15,Office Supplies,Supplies,"Stiletto Scissors, Serrated",67.7,5.0,15,8,2014
24375,2014-08-15,Office Supplies,Supplies,"Stiletto Box Cutter, Easy Grip",50.12,2.0,15,8,2014
24376,2014-08-15,Office Supplies,Art,"Binney & Smith Markers, Blue",48.18,3.0,15,8,2014
24377,2014-08-15,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",72.1605,5.0,15,8,2014
24380,2014-08-15,Office Supplies,Supplies,"Kleencut Ruler, High Speed",40.68,3.0,15,8,2014
24381,2014-08-15,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",41.2,5.0,15,8,2014
24382,2014-08-15,Office Supplies,Supplies,"Elite Scissors, High Speed",45.06,2.0,15,8,2014
24383,2014-08-15,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",38.58,2.0,15,8,2014
24386,2014-08-15,Technology,Phones,"Samsung Office Telephone, with Caller ID",130.44,2.0,15,8,2014
24408,2011-09-15,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",94.284,3.0,15,9,2011
24409,2011-09-15,Technology,Phones,"Nokia Headset, Cordless",202.56,4.0,15,9,2011
24411,2011-09-15,Office Supplies,Binders,"Avery Binding Machine, Durable",251.7,5.0,15,9,2011
24414,2011-09-15,Office Supplies,Appliances,"Breville Blender, White",121.32,2.0,15,9,2011
24416,2011-09-15,Office Supplies,Art,"Sanford Sketch Pad, Blue",121.28,4.0,15,9,2011
24417,2011-09-15,Office Supplies,Storage,"Rogers Shelving, Industrial",187.83,3.0,15,9,2011
24418,2011-09-15,Furniture,Furnishings,"Eldon Frame, Black",232.5,2.0,15,9,2011
24419,2011-09-15,Office Supplies,Storage,"Tenex Trays, Single Width",108.48,2.0,15,9,2011
24421,2011-09-15,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",36.882,2.0,15,9,2011
24422,2011-09-15,Office Supplies,Binders,"Cardinal Binding Machine, Durable",51.27,2.0,15,9,2011
24423,2011-09-15,Furniture,Furnishings,"Tenex Stacking Tray, Black",75.87,3.0,15,9,2011
24424,2011-09-15,Office Supplies,Appliances,"Breville Coffee Grinder, Red",206.2,5.0,15,9,2011
24425,2011-09-15,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",90.0,3.0,15,9,2011
24426,2011-09-15,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,4.0,15,9,2011
24428,2011-09-15,Office Supplies,Storage,"Smead Folders, Wire Frame",59.616,4.0,15,9,2011
24430,2011-09-15,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",49.59,3.0,15,9,2011
24431,2011-09-15,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",35.64,3.0,15,9,2011
24437,2011-09-15,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",52.704,3.0,15,9,2011
24453,2012-09-15,Technology,Accessories,"SanDisk Memory Card, USB",225.24,2.0,15,9,2012
24457,2012-09-15,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",76.5,2.0,15,9,2012
24458,2012-09-15,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",47.1,5.0,15,9,2012
24461,2012-09-15,Office Supplies,Storage,"Eldon Trays, Wire Frame",94.08,3.0,15,9,2012
24462,2012-09-15,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.872,3.0,15,9,2012
24463,2012-09-15,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",111.3,5.0,15,9,2012
24464,2012-09-15,Office Supplies,Art,"Stanley Canvas, Fluorescent",135.28,4.0,15,9,2012
24466,2012-09-15,Office Supplies,Storage,"Eldon Trays, Single Width",96.0,2.0,15,9,2012
24467,2012-09-15,Office Supplies,Supplies,"Elite Trimmer, Serrated",51.16,2.0,15,9,2012
24468,2012-09-15,Office Supplies,Paper,"Green Bar Note Cards, Premium",62.4,2.0,15,9,2012
24470,2012-09-15,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",110.7,2.0,15,9,2012
24472,2012-09-15,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2.0,15,9,2012
24474,2012-09-15,Office Supplies,Supplies,"Elite Shears, Steel",49.1946,2.0,15,9,2012
24475,2012-09-15,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",41.58,3.0,15,9,2012
24476,2012-09-15,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11",35.76,3.0,15,9,2012
24480,2012-09-15,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",111.96,4.0,15,9,2012
24481,2012-09-15,Office Supplies,Fasteners,"OIC Clamps, Bulk Pack",39.54,2.0,15,9,2012
24485,2012-09-15,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",31.248,4.0,15,9,2012
24486,2012-09-15,Office Supplies,Storage,"Tenex Folders, Industrial",31.6,2.0,15,9,2012
24487,2012-09-15,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",38.7,2.0,15,9,2012
24488,2012-09-15,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,3.0,15,9,2012
24497,2012-09-15,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2.0,15,9,2012
24502,2013-09-15,Furniture,Chairs,"Office Star Bag Chairs, Red",110.88,2.0,15,9,2013
24503,2013-09-15,Technology,Accessories,"Belkin Mouse, USB",81.84,2.0,15,9,2013
24505,2013-09-15,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",70.68,4.0,15,9,2013
24515,2014-09-15,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2.0,15,9,2014
24516,2014-09-15,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",210.5685,5.0,15,9,2014
24518,2014-09-15,Office Supplies,Storage,"Fellowes Shelving, Single Width",231.48,4.0,15,9,2014
24521,2014-09-15,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",214.7514,2.0,15,9,2014
24522,2014-09-15,Technology,Accessories,"Memorex Keyboard, Erganomic",138.3,2.0,15,9,2014
24523,2014-09-15,Technology,Machines,"Epson Receipt Printer, White",230.88,2.0,15,9,2014
24524,2014-09-15,Furniture,Chairs,"SAFCO Rocking Chair, Black",211.968,2.0,15,9,2014
24525,2014-09-15,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2.0,15,9,2014
24526,2014-09-15,Technology,Machines,"Epson Phone, Durable",162.18,2.0,15,9,2014
24529,2014-09-15,Furniture,Chairs,"Hon Steel Folding Chair, Red",162.84,5.0,15,9,2014
24531,2014-09-15,Office Supplies,Paper,Xerox 1988,74.352,3.0,15,9,2014
24533,2014-09-15,Office Supplies,Art,"BIC Markers, Blue",35.24,2.0,15,9,2014
24534,2014-09-15,Office Supplies,Appliances,"Hamilton Beach Blender, Black",140.94,5.0,15,9,2014
24536,2014-09-15,Technology,Accessories,"Memorex Memory Card, Programmable",138.36,2.0,15,9,2014
24539,2014-09-15,Technology,Copiers,"Brother Ink, Color",118.59536,2.0,15,9,2014
24540,2014-09-15,Technology,Copiers,"HP Fax and Copier, Laser",230.05896,2.0,15,9,2014
24541,2014-09-15,Furniture,Furnishings,"Deflect-O Light Bulb, Black",45.576,3.0,15,9,2014
24542,2014-09-15,Furniture,Furnishings,"Eldon Stacking Tray, Black",47.25,2.0,15,9,2014
24543,2014-09-15,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3.0,15,9,2014
24547,2014-09-15,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",64.44,2.0,15,9,2014
24548,2014-09-15,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",132.96,4.0,15,9,2014
24549,2014-09-15,Office Supplies,Binders,"Acco Binding Machine, Durable",140.24,4.0,15,9,2014
24550,2014-09-15,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",58.536,3.0,15,9,2014
24551,2014-09-15,Office Supplies,Binders,"Cardinal Binder, Clear",53.16,4.0,15,9,2014
24552,2014-09-15,Office Supplies,Fasteners,"OIC Rubber Bands, Assorted Sizes",48.4,5.0,15,9,2014
24554,2014-09-15,Office Supplies,Paper,"Eaton Message Books, Multicolor",43.98,3.0,15,9,2014
24557,2014-09-15,Furniture,Furnishings,"Tenex Door Stop, Black",160.1985,5.0,15,9,2014
24559,2014-09-15,Furniture,Furnishings,"Tenex Frame, Durable",85.608,2.0,15,9,2014
24562,2014-09-15,Office Supplies,Fasteners,"Advantus Push Pins, 12 Pack",36.96,4.0,15,9,2014
24565,2014-09-15,Office Supplies,Storage,"Smead Box, Blue",35.9,5.0,15,9,2014
24577,2014-09-15,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",63.24,2.0,15,9,2014
24590,2011-10-15,Furniture,Chairs,Global Italian Leather Office Chair,183.372,2.0,15,10,2011
24592,2011-10-15,Office Supplies,Storage,"Rogers Trays, Wire Frame",151.875,5.0,15,10,2011
24593,2011-10-15,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",251.16,2.0,15,10,2011
24595,2011-10-15,Office Supplies,Storage,"Rogers Trays, Single Width",123.42,3.0,15,10,2011
24597,2011-10-15,Furniture,Chairs,"Office Star Steel Folding Chair, Black",142.848,3.0,15,10,2011
24599,2011-10-15,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable",44.76,4.0,15,10,2011
24602,2011-10-15,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56.46,2.0,15,10,2011
24604,2011-10-15,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",32.58,3.0,15,10,2011
24605,2011-10-15,Office Supplies,Binders,"Avery Binding Machine, Durable",100.68,2.0,15,10,2011
24618,2012-10-15,Furniture,Bookcases,"Bush Corner Shelving, Traditional",247.98,5.0,15,10,2012
24621,2012-10-15,Technology,Copiers,"Canon Copy Machine, Laser",209.01296,2.0,15,10,2012
24623,2012-10-15,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",195.78,2.0,15,10,2012
